"name",code,"parish_id"
"MAFUTA", 7,"BUMULEGI"
"MAFUTI", 10,"CHEBALAT"
"MAFUTU", 3,"BUKHUMWA"
"MAGA", 4,"AKODOKODOI"
"MAGA I", 7,"TUBA"
"MAGA II", 8,"TUBA"
"MAGAAJU", 4,"NYABURIZA"
"MAGABIRANO A", 13,"MWERUKA"
"MAGABIRANO B", 18,"MWERUKA"
"MAGABO", 10,"BUSIYA"
"MAGABO T.C", 27,"BUSIYA"
"MAGADA", 9,"LWASSO"
"MAGAGA", 4,"KAITI"
"MAGAKHALA", 2,"BUMBOI"
"MAGALA", 4,"MAGALA"
"MAGALA A", 4,"SOUTH WARD"
"MAGALA B", 5,"SOUTH WARD"
"MAGALAMA", 4,"BUBALYA"
"MAGALE", 11,"MASABA"
"MAGALE T.C", 10,"BUSIMAOLYA"
"MAGALI", 3,"PIIDA"
"MAGALITA", 4,"KAWOOMYA"
"MAGAMAGA", 5,"KATONTE"
"MAGAMAGA EAST", 10,"MAGAMAGA"
"MAGAMAGA WEST", 11,"MAGAMAGA"
"MAGANDA", 3,"SAGITU"
"MAGANDO", 5,"KIRYASAAKA"
"MAGANGALA", 16,"KATAJULA"
"MAGANGO", 7,"GWANDA"
"MAGANIRO EAST", 4,"BUKEWA"
"MAGANIRO WEST", 5,"BUKEWA"
"MAGANJO A", 3,"MAGANJO"
"MAGANJO B", 4,"MAGANJO"
"MAGARA", 3,"KAGORORA"
"MAGATTO", 7,"KITOORO WARD"
"MAGEEGE", 12,"KYESIIGA"
"MAGEJJO", 5,"MUYIRA"
"MAGELO", 3,"NAMWANGA"
"MAGEMBO", 2,"KATANDI"
"MAGENGERE", 4,"WANGALE"
"MAGERE-KITO", 4,"WAMPEWO"
"MAGETA", 6,"SYANYONJA"
"MAGEZI", 5,"NABUYONGA"
"MAGEZI CELL", 3,"MAGEZI KIZUNGU WARD"
"MAGEZI/NTONYEZE", 10,"KIWAWU"
"MAGGA", 5,"KIGULYA"
"MAGGI", 5,"KASEGA"
"MAGGO", 30,"BUNAWOZI"
"MAGGWA", 6,"KASOZI"
"MAGGWA A", 5,"MAGGWA"
"MAGGWA B", 6,"MAGGWA"
"MAGGYA", 3,"BONGOLE"
"MAGHASA", 1,"MBATA"
"MAGHOMA", 3,"MUHAMBO"
"MAGIGETI A", 13,"BUMWAMBU"
"MAGIGETI B", 21,"BUMWAMBU"
"MAGIGYE/LUGUDDO", 4,"MAGIGYE"
"MAGIKILI", 14,"GIBUZALE"
"MAGIKIRI", 17,"BUMALIMBA"
"MAGINA", 13,"BUHEHE"
"MAGIRI", 13,"KYESIIGA"
"MAGOBA", 8,"GWANDA"
"MAGOGGO", 4,"NABBALANGA"
"MAGOGO", 3,"MAGOGO"
"MAGOHA", 3,"LUBEMBE"
"MAGOJE", 4,"BUGEGEGE"
"MAGOKHA A", 4,"NAMWANGA"
"MAGOKHA B", 11,"NAMWANGA"
"MAGOLA A", 1,"MAGOLA"
"MAGOLA B", 2,"MAGOLA"
"MAGOLA-WEYI", 4,"PAWANGA"
"MAGOLO", 9,"KASITA"
"MAGOMA", 8,"KAKAYO"
"MAGOMA B", 4,"BUSEMBI"
"MAGOMA CENTRAL", 2,"BUSEMBI"
"MAGOMBE", 14,"BUHASABA"
"MAGONA", 17,"MABONO"
"MAGONDO", 9,"MAGONDO"
"MAGONGA", 5,"MAGONGA"
"MAGONGA - ZIRANSO", 5,"KIWAFU"
"MAGONGOLO", 7,"KATAKALA"
"MAGONGOYI", 28,"BUSIYA"
"MAGOOLA", 3,"MAGOOLA"
"MAGOOLA A", 7,"NAMONI"
"MAGOOLA B", 2,"NAMONI"
"MAGOOLI", 6,"LUTOLO"
"MAGORO", 7,"GWARAGWARA"
"MAGORO A", 6,"LWALA"
"MAGORO B", 21,"LWALA"
"MAGORO CENTRE", 5,"MAGORO"
"MAGORO NORTH", 8,"KACHINGA"
"MAGORO SOUTH", 9,"KACHINGA"
"MAGOZWA", 15,"BUZEMUNWA"
"MAGU", 3,"GIMERE"
"MAGUDI", 6,"PANGIETH"
"MAGUDI WEST", 7,"PANGIETH"
"MAGUGU", 4,"DOHO"
"MAGUGYE", 4,"TABALI"
"MAGUJE", 25,"MABONO"
"MAGULU LOWER", 13,"BUSAMAGA"
"MAGULU UPPER", 7,"BUSAMAGA"
"MAGULUKA", 4,"KABAALE"
"MAGUMA", 4,"NAGUDI"
"MAGUMBA", 17,"SUGUTA"
"MAGUMBA T/C", 3,"SUGUTA"
"MAGUNGA", 8,"BWANIKA"
"MAGUNGU", 3,"NKASI"
"MAGURIA A", 5,"NYANGOLE"
"MAGURIA B", 6,"NYANGOLE"
"MAGURU A", 8,"KIJANJU"
"MAGURU B", 9,"KIJANJU"
"MAGURU C", 10,"KIJANJU"
"MAGUSURU", 14,"NYAKARONGO"
"MAGWAGWE", 13,"BUMULISHA"
"MAGYEGYE", 7,"RUGONGI"
"MAGYO CENTRAL", 9,"MAGYO"
"MAHAAMA", 11,"NTUNGU"
"MAHALWE", 6,"BULWETA"
"MAHAMBA", 12,"BUTOOLE"
"MAHANGA", 5,"EASTERN WARD"
"MAHANGO", 4,"MAHANGO"
"MAHANGWE", 10,"KYABAGONZA"
"MAHANI", 7,"NKOMA"
"MAHAPA", 7,"BUNAMAHANDE"
"MAHAPA TRADING CENTRE", 15,"BUGIBUGI"
"MAHASA", 7,"KAWARUJU"
"MAHEEGA", 10,"RUSHOZI"
"MAHEERU", 5,"NYARURAMBI"
"MAHEGA", 7,"RUBAARE TOWN BOARD"
"MAHEGA I", 6,"KYEIKUCU"
"MAHEGA II", 7,"KYEIKUCU"
"MAHEMPE", 4,"MAHEMPE WARD"
"MAHEZI", 4,"KIKODA"
"MAHINDU", 3,"TINDI"
"MAHINYI", 10,"NYAKIGHOMA"
"MAHO A", 5,"PAWANGA"
"MAHO B", 11,"PAWANGA"
"MAHOLA", 9,"BULWENGE"
"MAHOMA", 2,"NYAMISEKE"
"MAHOMBI", 8,"NAGABITA"
"MAHONGE", 15,"KIKUBE"
"MAHOOTA", 20,"BULWETA"
"MAHUHA", 12,"KICUZI"
"MAHUKYE", 4,"NGOMA"
"MAHULULU", 8,"BUKIITI"
"MAHUMBULI", 13,"KICUUCU"
"MAHUMO", 6,"LUBULO"
"MAHUNGU", 18,"MUGOMA"
"MAHUNGYE", 9,"KARIMBIRO"
"MAHURA", 7,"KYASANO"
"MAHUWA", 21,"BULWETA"
"MAHUYU", 4,"BUSABI"
"MAHWA", 9,"ITEREERO"
"MAHWIZI I", 8,"MAHWIZI"
"MAHWIZI II", 9,"MAHWIZI"
"MAHYORO", 27,"KIBWA"
"MAIACIKU", 4,"AJUGOPI"
"MAIDA", 8,"KITOORO WARD"
"MAIGWE", 6,"ZITWE"
"MAIHA", 10,"KAHEMBE"
"MAIKA", 10,"MAIKA"
"MAIKALO", 9,"LWENSANKALA"
"MAILI", 5,"SIAKALO"
"MAILO", 4,"KYEMPITSI"
"MAILO (ZONE IX)", 2,"NAMUNYUMYA"
"MAILO 4", 2,"NYANGA WARD"
"MAILO CELL", 13,"BIHARWE TOWN BOARD"
"MAILO-RUGARAMA", 5,"NYABUHAMA"
"MAIN MARKET", 10,"ALUPERE WARD"
"MAIN STREET", 5,"KATOGO WARD"
"MAIN STREET EAST", 5,"CENTRAL JINJA EAST"
"MAIN STREET WEST", 2,"CENTRAL JINJA WEST"
"MAINA", 3,"MAINA"
"MAINDOLE", 3,"BUMATE WARD"
"MAINO", 8,"KIBAARE"
"MAINWA", 14,"KIGAMBO"
"MAIRA", 10,"NKUNYU"
"MAIRIIRWE", 14,"MAIRIRWE"
"MAIRINYA 'B'", 5,"MAYIRINYA"
"MAIRINYA A", 4,"MAYIRINYA"
"MAIRIRWE", 6,"BUGAMBE"
"MAIRO", 10,"KAHOKO"
"MAIRO MBILI", 3,"MOLO"
"MAIRO PAWIRA NORTH", 7,"MWELO"
"MAIRO PAWIRO SOUTH", 13,"MWELO"
"MAIROMUKAGA", 6,"KAMOD"
"MAIRYE", 3,"GULUDDENE"
"MAISANGWE", 15,"KYENZIGE"
"MAISUKA", 11,"BUBANGO"
"MAIZI/KABINGO", 5,"BUHANAMA"
"MAIZIMASA", 4,"MAIZIMASA"
"MAJADA", 2,"MULUNGITANWA"
"MAJADA EAST", 10,"BUSUNGA"
"MAJADA WEST", 9,"LAMIA"
"MAJAKANGA", 7,"NYOKO"
"MAJALA", 2,"NABULI"
"MAJANGA", 2,"MALUKHU"
"MAJANJI A", 5,"MAJANJI"
"MAJANJI B", 11,"MAJANJI"
"MAJEERU", 12,"KATATEMWA"
"MAJEJEMU", 7,"BUKUMBALE"
"MAJENGA", 2,"BUSHIUYO"
"MAJENGA II", 23,"BUTTINGU"
"MAJENGO", 2,"MAJENGO WARD"
"MAJENGO A", 7,"MAJENGO WARD"
"MAJENGO A CELL", 5,"MADERA WARD"
"MAJENGO B", 8,"MAJENGO WARD"
"MAJENGO B CELL", 6,"MADERA WARD"
"MAJENGO CELL", 4,"ODERAI/MAJENGO WARD"
"MAJENYA", 31,"BUNAWOZI"
"MAJEWA", 4,"SOTTI"
"MAJIMAZULI", 14,"KAKIRA WARD"
"MAJIMOT", 2,"CHEBOI"
"MAJU", 12,"NYAKABUNGO"
"MAJUMBA I NORTH", 3,"KIRANGA"
"MAJUMBA I SOUTH", 4,"KIRANGA"
"MAJUMBA II", 4,"MAJUMBA"
"MAJUNE", 16,"KISOJO"
"MAJURU", 12,"KAMAKA"
"MAKAAYI", 7,"MIGINGYE"
"MAKADA", 2,"SINDE"
"MAKAFU", 5,"CHEMANGANG"
"MAKAJJO BARRACKS", 13,"SSEKANYONYI"
"MAKAKALA", 14,"KYAMBOGO"
"MAKALAGA", 5,"NAMITI"
"MAKALAMA", 11,"BUKIBINO"
"MAKALIZO", 11,"KIKANDWA"
"MAKALO", 2,"NANSUMA"
"MAKAMARA", 16,"ALEKA"
"MAKAMBA", 6,"LUNGUJJA"
"MAKAMBO", 8,"BUBIRABI"
"MAKANAGA", 3,"BALABALA"
"MAKANDE", 12,"BUKYABO"
"MAKANDWA", 10,"KITENDE"
"MAKANDWA CENTRAL", 1,"MAKANDWA"
"MAKANGA", 7,"BUTOBERE"
"MAKANGA T/C", 13,"MAKANGA WARD"
"MAKANY/MORUPUS", 12,"LOSIDOK"
"MAKARRA", 8,"BINUNDA WARD"
"MAKATA", 8,"KAMPIRI"
"MAKAUR", 2,"PEI-PEI"
"MAKAUR EAST", 4,"RAMOGI"
"MAKAUR WEST", 5,"RAMOGI"
"MAKAYI", 4,"BUWATUWA"
"MAKAYON", 13,"BISHO"
"MAKEKE NORTH", 6,"MBULA"
"MAKEKE SOUTH", 7,"MBULA"
"MAKELELE", 13,"SHIMUMA"
"MAKENKE", 7,"MAFUBIRA"
"MAKENYA", 2,"WALANGA"
"MAKENYA A", 7,"BUNAMULINGI"
"MAKENYA B", 9,"BUNAMULINGI"
"MAKERE", 11,"NTOTORO"
"MAKERE NORTH", 14,"NTOTORO"
"MAKHAI", 9,"BUSOBA"
"MAKHAKHALA", 4,"BUMAENA"
"MAKHAWA", 6,"BUSAMBATSA I"
"MAKHELE", 4,"BUMURWA"
"MAKHOLA", 7,"BUSAMBATSA I"
"MAKHOMA A", 8,"BUWUNI TOWN BOARD"
"MAKHOMA B", 11,"BUWUNI TOWN BOARD"
"MAKHONGE", 5,"MAHEMPE WARD"
"MAKHONJE", 9,"BUFUKHULA"
"MAKHONJE LOWER", 18,"BUFUKHULA"
"MAKHONJE UPPER", 17,"BUFUKHULA"
"MAKHOOLA", 11,"BUNANYAMA"
"MAKHU", 2,"BUFUYA"
"MAKHUMA", 16,"KHAUKHA"
"MAKHUMBO", 1,"NABITIRI"
"MAKHUYU", 27,"BULUSAMBU"
"MAKINA A", 4,"BUSITEMA"
"MAKINA B", 5,"BUSITEMA"
"MAKINDO", 1,"NYAKASENYI"
"MAKINDU", 4,"MAWOTTO"
"MAKINDYE", 8,"KANGULUMIRA"
"MAKIRO", 5,"MABANGA"
"MAKITEKI", 13,"AWAPINY"
"MAKKO/KASAAMU/BUWAYA", 2,"MAKO"
"MAKKU", 9,"BUKIITI"
"MAKKWERI", 13,"OKOMO"
"MAKOBA", 9,"KABBEGA"
"MAKOBORE HIGH SCHOOL", 3,"KINYASANO WARD"
"MAKOBYO", 41,"KIKO"
"MAKOGOTI", 27,"BUGATISA"
"MAKOK", 9,"NABWAL"
"MAKOKA", 16,"MPAKITONI"
"MAKOKHA", 4,"BUMUTOTO"
"MAKOKOTO", 7,"MAKOKOTO"
"MAKOKWA", 3,"SAALI"
"MAKOMA", 4,"MAGOOLA"
"MAKOMA I", 5,"MAKOMA"
"MAKOMU", 8,"BUNGATI"
"MAKONDO", 12,"MAKONDO"
"MAKONGE", 6,"BUMAUSI"
"MAKONJE A", 8,"BUGIMUNYE"
"MAKONJE B", 14,"BUGIMUNYE"
"MAKONKONYIGO", 3,"KATAGGWE"
"MAKONZI", 4,"BUKOTO I"
"MAKONZI A", 13,"KITONGO"
"MAKONZI B", 14,"KITONGO"
"MAKOOLE", 6,"MAKOOLE"
"MAKOOMA", 6,"BUGUMIA"
"MAKOOMI", 7,"LUBAALE"
"MAKOOTO", 5,"KAINA"
"MAKOOVA", 2,"WAMULONGO"
"MAKOR", 4,"NYACARA WARD"
"MAKOROIGO", 2,"NGOMBE"
"MAKOSI", 7,"NANYUNZA"
"MAKOTA", 6,"KISIIMBA"
"MAKOTO", 5,"KIKUYU"
"MAKOVA", 5,"BUWOLYA"
"MAKTUNU", 8,"PAIBONY"
"MAKUBILI", 3,"BUWASU"
"MAKUDU", 12,"BUGWAGI"
"MAKUDUYI", 5,"NABWEYA"
"MAKUJJE", 4,"MABONO"
"MAKUKUBA", 6,"MAKUKUBA"
"MAKUKULU", 11,"KAFUNDEZI"
"MAKUKULU-KITO", 9,"MADDU"
"MAKUKUULU", 8,"DDEGEYA"
"MAKULUBITA A", 4,"MAKULUBITA"
"MAKULUBITA B", 5,"MAKULUBITA"
"MAKULUNGO KAWALANZIGO", 5,"GWATIRO"
"MAKUMA", 18,"GAMANGWENI"
"MAKUMA LOWER", 2,"GAMANGWENI"
"MAKUMBA", 4,"BUWANGANI TOWN BOARD"
"MAKUMBI", 6,"BUTOOLO"
"MAKUNDA", 27,"LUBAALE"
"MAKUNDA ''A''", 15,"MBEHENYI"
"MAKUNDA ''B''", 16,"MBEHENYI"
"MAKUNGA", 8,"KAPKWOT"
"MAKUNYA", 3,"MAKUNYA"
"MAKURIZO", 10,"BUNAGANA"
"MAKURUKURU A", 10,"KYANYI"
"MAKURUKURU B", 4,"KYANYI"
"MAKUSI", 5,"BUNEBOSHE"
"MAKUSU ISLAND/BUWUNGA", 8,"KABANGA"
"MAKUTANA", 8,"GANZO"
"MAKUTANO", 15,"KAPKWOT"
"MAKUTSE", 7,"BUSULWA"
"MAKUUTU", 6,"MAKUUTU"
"MAKUYU", 9,"BUMULUYA"
"MAKUYU A", 11,"NAMEZI"
"MAKUYU B", 3,"NAMEZI"
"MAKWALI", 5,"BUWEBOYA"
"MAKWETEERE", 1,"KIMURI"
"MAKWI", 9,"IWUNGIRO"
"MAKWOLA", 9,"BUNDIKUYALI WARD"
"MAKYELE", 16,"BUGITIMWA"
"MAKYENYA", 3,"ULUKUSI"
"MAKYESE TOWNSHIP", 16,"BUNABULOLI"
"MAKYISHIRI", 7,"NAMAKUTO"
"MALA", 12,"LUUFU"
"MALABA EAST", 2,"MALABA WARD"
"MALABA NORTH", 3,"MALABA WARD"
"MALABA SOUTH", 4,"MALABA WARD"
"MALABASI", 7,"BUNAPORO"
"MALABIGAMBO", 7,"KAMULI"
"MALABILI", 19,"GAMANGWENI"
"MALAGA", 21,"BUKINGALA"
"MALAKAYI", 8,"NAMAKUTO"
"MALAMA", 22,"NAMUNANE"
"MALANDRI", 2,"OMGBOKOLO"
"MALANDU", 9,"BUKALASI"
"MALANGA", 6,"DILOKATA"
"MALANGA/KAAZI", 4,"BWENDERO"
"MALANGALA", 11,"KIWAWU"
"MALANGHA", 8,"MALANGHA"
"MALARA", 13,"THANGA"
"MALAT", 10,"NGANGATA"
"MALAWA", 4,"MASABA"
"MALAWA A", 2,"PAPOL"
"MALAWA B", 12,"NYAMALOGO"
"MALE", 18,"KANSANGA"
"MALEKA", 2,"KIKUYU"
"MALEKA A", 4,"MALEKA"
"MALEKA B", 7,"MALEKA"
"MALEKHA", 6,"BUBUNGI"
"MALEKU", 11,"MALEKU"
"MALEMBA", 3,"MWERUKA"
"MALEMBO", 7,"KITUNGA"
"MALENDELE", 3,"BULUWE"
"MALENGERA", 3,"KAMUNIINA"
"MALERA", 2,"MALERA"
"MALERE", 8,"MALERE"
"MALERE/NDODO", 3,"MALELE"
"MALI", 5,"ETOKO"
"MALIBA I", 5,"BUHUNGA"
"MALIBA II", 6,"BUHUNGA"
"MALIBANGO", 9,"BUMATOFU"
"MALIBU", 5,"LURUNU"
"MALIGA", 3,"BUWONGO"
"MALIGA TRADING CENTRE", 10,"BUWONGO"
"MALIGO", 9,"SOUTH WEST WARD"
"MALIJJA BWANIKA", 10,"BWEEMA"
"MALIJJA WABUZIBA", 11,"BWEEMA"
"MALIMBE", 8,"KISUBI"
"MALINDI", 7,"KAKUKA"
"MALINGA CELL", 2,"NAKATUNYA WARD"
"MALINGANGA", 14,"BUSAMAGA"
"MALINYI", 20,"BUMASIFWA"
"MALIRI", 5,"KAYA"
"MALIRI AGGE", 8,"MALIRI"
"MALIRI CENTRE A", 9,"MALIRI"
"MALIRI CENTRE B", 10,"MALIRI"
"MALISI", 8,"AMBELECHU"
"MALOBI", 2,"NAMUSIISI"
"MALOBU", 2,"MELIJO"
"MALOMBA", 6,"BUYENGO"
"MALOMBA CENTRAL", 10,"MALOMBA"
"MALOMBA I", 5,"MALOMBA"
"MALOMBA II", 6,"MALOMBA"
"MALOMBA III", 7,"MALOMBA"
"MALOMBE", 4,"NJERU"
"MALONGO", 15,"MALONGO"
"MALONGO A T/C", 4,"MALONGO"
"MALONGO B", 14,"MALONGO"
"MALONGO B T/C", 6,"MALONGO"
"MALONGO C", 7,"MALONGO"
"MALONGO CENTRAL", 19,"MALONGO"
"MALONGO D", 8,"MALONGO"
"MALONGO EAST", 5,"MALONGO"
"MALONGO INN", 13,"MALONGO"
"MALONGO NORTH", 15,"MALONGO"
"MALONGO UPPER", 17,"MALONGO"
"MALONGO WEST", 16,"MALONGO"
"MALONGWE", 6,"MALONGWE"
"MALOPE", 6,"LOSILANG"
"MALUBE/ALUBUGO", 5,"LUGYO"
"MALUDYE", 9,"MUSENE"
"MALUKHU", 2,"BUGOBERO TOWN BOARD"
"MALUKHU B", 10,"BUWAGOGO"
"MALUKU", 8,"KAPNARBABA"
"MALUKU A", 1,"NASINYI"
"MALUKU B", 6,"NASINYI"
"MALULI", 2,"BUWEBOYA"
"MALUNDA", 4,"BUNGATI"
"MALUNDU", 9,"CHEBALAT"
"MALUNGI", 16,"MALUNGI"
"MALUNGU", 14,"KITEME"
"MALUPU", 5,"AYIKO"
"MALURE", 6,"ANGAZI"
"MALUTATI", 9,"BUTIIRU"
"MALUULU", 11,"NAMISAMBYA I"
"MALYOWE", 3,"MPUNGE"
"MAMBA", 5,"MAMBA"
"MAMBA-BOMA", 23,"UDUKA"
"MAMBASA", 1,"NYADA"
"MAMBI", 7,"PAJUR"
"MAMBO BADO", 12,"LUZIRA"
"MAMBO CENTRE", 22,"UDUKA"
"MAMBUGU", 4,"MAMBUGU WARD"
"MAMKAI", 6,"GOTAPWOU"
"MAMOLO", 8,"BULUGANYA"
"MAMPONGURO", 7,"HUMYA"
"MAMPONGYA", 5,"MAMPONGYA"
"MAMUK", 7,"LOIS"
"MAMULI A", 5,"KIGOMBE"
"MAMULI B", 6,"KIGOMBE"
"MANABU 'A'", 12,"LOBULE"
"MANABU 'B'", 13,"LOBULE"
"MANAFA", 4,"KAPISA"
"MANAFA CENTRAL", 9,"KAPISA"
"MANAFWA", 24,"LUMBUKU"
"MANAGO", 5,"MANAGO"
"MANAKOR 'A'", 9,"BUTEBA"
"MANAKOR 'B'", 10,"BUTEBA"
"MANAKOR 'C'", 11,"BUTEBA"
"MANAKOR B", 22,"KAYORO"
"MANAKORA", 14,"KAYORO"
"MANANA", 2,"NABWEYE"
"MANDAKO", 6,"KAZINGO"
"MANDURU", 4,"OMBA"
"MANDWIGA", 34,"BUTOOLE"
"MANEKRE", 8,"PANGIETH"
"MANENGO A", 6,"KAKONI"
"MANENGO B", 4,"KAKONI"
"MANGA", 7,"BOLISO I"
"MANGA A", 4,"GOGONYO"
"MANGA B", 11,"GOGONYO"
"MANGA I", 5,"KAUCHO WARD"
"MANGA II", 10,"KAUCHO WARD"
"MANGA-OCHAPAI", 5,"KACHANGO"
"MANGAFE", 10,"IWUNGIRO"
"MANGALA", 6,"PAKWINYO"
"MANGAMBILI", 8,"OLIBA"
"MANGANGA", 7,"BULWETA"
"MANGARE", 19,"TUKALIRI"
"MANGASA", 3,"BUMUSABIRE"
"MANGHOMA", 7,"BUDUSU"
"MANGHUNDO", 8,"BUDUSU"
"MANGIRA", 5,"NAKIBANO"
"MANGO", 4,"LWAKHAKHA WARD"
"MANGO LOWER", 3,"NAMALOGO"
"MANGO TREE", 10,"BUTIRU TOWN BOARD"
"MANGO UPPER", 4,"NAMALOGO"
"MANGOMA A", 9,"KIRANZI"
"MANGOMA B", 10,"KIRANZI"
"MANGOSABA", 7,"ERAMVA"
"MANGUNGU", 8,"NGAMBA"
"MANGURA", 18,"ANGETTA"
"MANI", 33,"KIKOLO"
"MANI A", 4,"IRINGA"
"MANI B", 5,"IRINGA"
"MANIAKU", 18,"BUMALIMBA"
"MANIBE", 7,"NICU"
"MANIGOA", 9,"OMBACHI"
"MANIPI", 7,"ANGAZI"
"MANIWA", 15,"BUNATSAMI"
"MANJA", 2,"KATEREKE"
"MANJA A", 6,"NGEREKO"
"MANJA B", 7,"NGEREKO"
"MANJASI HIGH SCHOOL", 4,"AMAGORO A"
"MANJENGA", 14,"BUTTINGU"
"MANKONGOBERE", 7,"MUTUNDA"
"MANN", 2,"KAPSEKEK"
"MANSA A", 3,"NAMULABA"
"MANSA B", 4,"NAMULABA"
"MANTOROBA TRADING CENTRE", 10,"NTOTORO"
"MANWOKO NORTH", 3,"AKWORO"
"MANWOKO SOUTH", 4,"AKWORO"
"MANWOKO WARD", 9,"PABALA"
"MANYA", 10,"BAMUGOLODDE"
"MANYAGO I", 4,"KATABI"
"MANYALI", 2,"NABIKULU"
"MANYAMA", 3,"KABULANAKA"
"MANYAMA A", 13,"MANYAMA"
"MANYAMA B", 14,"MANYAMA"
"MANYAMYE EAST", 1,"MANYAMYE"
"MANYAMYE WEST", 5,"MANYAMYE"
"MANYANGWA A", 3,"KABUBBU"
"MANYANGWA B", 4,"KABUBBU"
"MANYANYA", 2,"SYANYONJA"
"MANYENYA", 22,"BUMASIKYE"
"MANYINYA", 10,"KICUNDA"
"MANYNGEYI", 10,"PANYUM MELONG"
"MANYNGEYI CENTRAL", 11,"PANYUM MELONG"
"MANYOFU", 6,"NEKUKU"
"MANYOGASEKA", 8,"MANYOGASEKA"
"MANYOGO II", 5,"KATABI"
"MANYOLOLO", 26,"NATABA"
"MANYONDO", 19,"BUNASUFWA"
"MANYONYI LOWER", 17,"BUMAGENI"
"MANYONYI UPPER", 7,"BUMAGENI"
"MANYOWE", 3,"KACHABALI"
"MANYWA", 5,"KIBENGO"
"MANYWA-KAZIRA", 6,"KATWADDE"
"MANZE", 2,"MMANZE"
"MANZI", 10,"KAMUZINDA"
"MAPATA", 7,"KATOOKE"
"MAPEDO", 13,"MASABA"
"MAPEERA", 6,"LUBYA"
"MAPELA", 13,"NAMBEKYE"
"MARABA", 4,"RUBENGYE"
"MARABULE", 19,"ANGETTA"
"MARACHA", 4,"BURA"
"MARACHI 'A'", 1,"SOUTH EAST WARD"
"MARACHI 'B'", 2,"SOUTH EAST WARD"
"MARACHI 'C'", 3,"SOUTH EAST WARD"
"MARACHI 'D'", 4,"SOUTH EAST WARD"
"MARAJU", 3,"ALIA"
"MARAKACH A", 5,"PAWAJA"
"MARAKACH B", 6,"PAWAJA"
"MARAKARU", 1,"NAMASHETI"
"MARALE", 4,"MARALE"
"MARAM", 4,"KOKWOMURYA WARD"
"MARAMA", 8,"KAVULE"
"MARAMA A", 14,"GAMATIMBEI"
"MARAMA LOWER", 10,"BORO"
"MARAMA T.C", 5,"GAMATIMBEI"
"MARAMA UPPER", 11,"BORO"
"MARAMBACH", 7,"AMANANG"
"MARANDAN", 4,"SOSHO"
"MARARE", 4,"BUFUYA"
"MARASHANIRO", 4,"NYARUGANDO"
"MAREGAMO", 5,"CHIBUMBA"
"MAREJU", 6,"NYAKABUNGO"
"MAREMARE", 6,"KARWERU (KAFUNJO)"
"MAREMBO I", 5,"RUKARABO"
"MAREMBO II", 6,"RUKARABO"
"MAREMURE", 14,"NANDAGO"
"MARESI", 2,"BUKIBETI"
"MARI", 5,"DRAJU"
"MARIA-NALUBEGA", 8,"KANABULEMU"
"MARIGUA", 1,"JOKE"
"MARILA", 4,"AGOJO"
"MARINDE", 7,"KAJUMBURA"
"MARINDI", 4,"ADIDI"
"MARINDI CENTRAL", 2,"MARINDI"
"MARINDIRI I", 7,"BUKHATONDI"
"MARINDIRI II", 4,"BUKHATONDI"
"MARINES", 13,"LUZIRA"
"MARINGU EAST", 5,"EBWEA"
"MARINGU WEST", 6,"EBWEA"
"MARINI", 6,"ALUBE"
"MARINY", 7,"MARINY"
"MARINYO", 5,"ESIA"
"MARIZE", 5,"ANIPI"
"MARKET", 4,"POLOTA WARD"
"MARKET - TRIANGLE", 11,"NYENDO"
"MARKET A", 10,"KIBULI"
"MARKET AREA", 13,"KAMWOKYA II"
"MARKET B", 11,"KIBULI"
"MARKET CELL", 15,"CENTRAL WARD"
"MARKET SQUARE", 3,"KISENYI WARD"
"MARKET STREET", 5,"EASTERN WARD"
"MARKET VIEW", 7,"KISENYI II"
"MARKET ZONE", 4,"KASALINA WARD"
"MARKET ZONE (TOWN)", 5,"NAMWENDWA"
"MARKET ZONE A", 1,"MPUMUDDE"
"MARKET ZONE B", 2,"MPUMUDDE"
"MARKULU", 5,"RODO"
"MAROBO", 7,"BUSERELI"
"MAROKYE", 8,"BUKHATONDI"
"MARONGO", 7,"BWIKYA"
"MARONGOLI A", 8,"BUWANGANI"
"MARONGOLI B", 9,"BUWANGANI"
"MARONKO", 11,"BWAYU"
"MARRAM", 4,"NYABYEYA"
"MARU", 4,"GOBORO"
"MARUBA", 5,"BUMWANGU WARD"
"MARUBEKE", 10,"OMBACHI"
"MARUK A", 2,"PER - PER"
"MARUK B", 5,"SOP-SOP"
"MARUK ROCK", 4,"SOP-SOP"
"MARUKURU", 4,"BUKHURA"
"MARUMBA", 26,"BUSOBA"
"MARUMBA 'A'", 5,"KANYINYA WARD"
"MARUMBA 'B'", 6,"KANYINYA WARD"
"MARUMBA 'C'", 7,"KANYINYA WARD"
"MARY STUART", 3,"MULUKA II"
"MASAAKWA", 6,"KIBUGGA"
"MASAANA", 6,"KANSANGA"
"MASAAZI", 8,"MUSA"
"MASABA", 4,"IWAWU"
"MASABA CENTRAL", 10,"NDOLWA"
"MASABALA", 17,"KISALI"
"MASABASI", 10,"KATONGO"
"MASABASI A", 8,"SAMAZI"
"MASABASI B", 13,"SAMAZI"
"MASABASSI", 14,"BUMUMULO"
"MASAGALA", 8,"BULWALA"
"MASAI", 9,"LAMIT"
"MASAJJA A", 1,"MASAJJA"
"MASAJJA B", 2,"MASAJJA"
"MASAJJA-KIBIRA A", 3,"MASAJJA"
"MASAJJA-KIBIRA B", 4,"MASAJJA"
