"name",code,"subcounty_id"
"LOGOLI", 71,"BUGINYANYA"
"LOINYA", 23,"YIVU"
"LOIS", 81,"KATHILE"
"LOJIM", 18,"OMIYA PACWA"
"LOKAALA", 12,"NABILATUK"
"LOKADELI", 23,"RENGEN"
"LOKALES", 6,"KARITA"
"LOKALI", 16,"MATANY"
"LOKANAYONA", 36,"LOYORO"
"LOKARENGAK", 31,"KATHILE"
"LOKATAPAN", 13,"NAMALU"
"LOKERUI", 3,"KAABONG WEST"
"LOKIAL", 23,"KAPEDO"
"LOKIDING/KANAMERIOGOR", 4,"KACHERI"
"LOKISILEI", 19,"RUPA"
"LOKITALAEBU", 7,"KOTIDO"
"LOKOLIA", 4,"KAABONG EAST"
"LOKORETO", 22,"NGOLERIET"
"LOKORI", 41,"KARENGA(NAPORE)"
"LOKPE", 72,"KOCHI"
"LOKUDUMO", 8,"LOPEI"
"LOKUPOI", 17,"MATANY"
"LOKUWAS", 18,"MATANY"
"LOKWARAMOE", 53,"KAMION"
"LOLELIA", 33,"LOLELIA"
"LOLET", 2,"LORENGECORA"
"LOLETIO", 20,"PANYANGARA"
"LOLIA", 49,"OROM"
"LOLWA", 32,"OROM"
"LOLWE EAST", 37,"SIGULU ISLANDS"
"LOLWE WEST", 8,"SIGULU ISLANDS"
"LOMALER", 30,"KATHILE"
"LOMANOK", 64,"KAWALAKOL"
"LOMBE", 73,"KOCHI"
"LOMEJ/NATIIRA", 22,"KAWALAKOL"
"LOMERIMA", 37,"LOYORO"
"LOMERIS", 1,"KAABONG WEST"
"LOMILIMIL (NATINGOROK)", 32,"SIDOK (KAPOTH)"
"LOMOI", 77,"OMIYA PACWA"
"LOMORUITAE", 77,"KAABONG WEST"
"LOMULE WARD", 3,"BOMBO TOWN COUNCIL"
"LOMUNGA", 8,"GIMARA"
"LOMUNO", 12,"LOTOME"
"LONGALOM", 6,"LOKOPO"
"LONGARO", 45,"SIDOK (KAPOTH)"
"LONGIRA", 4,"LUDARA"
"LOO-ARENGAK", 18,"RUPA"
"LOOKOROK", 17,"NAKAPELIMORU"
"LOPEDO/TEUSO", 51,"LODIKO"
"LOPEEI", 9,"LOPEI"
"LOPEROT", 14,"NAMALU"
"LOPIE/ROM-ROM", 31,"KOTIDO"
"LOPOSA", 21,"PANYANGARA"
"LOPULINGI", 1,"AGORO"
"LOPUTUK", 8,"NADUNGET"
"LOPUTUK WARD", 11,"KAABONG TOWN COUNCIL"
"LOPUYO", 24,"RENGEN"
"LOREGAE", 15,"LOREGAE"
"LORENG", 19,"LOREGAE"
"LORENGECORE WARD", 33,"NAPAK TOWN COUNCIL"
"LORIKITAE", 7,"LOKOPO"
"LOROO", 9,"LOROO"
"LORR CENTRAL", 46,"ZEU"
"LORUKUMO", 1,"LOLACHAT"
"LOSIDOK", 5,"KARITA"
"LOSILANG", 8,"KOTIDO"
"LOSOGOLO", 5,"KAABONG EAST"
"LOTARUK", 2,"LOLACHAT"
"LOTETELEIT", 52,"LOLELIA"
"LOTHAKUCHA", 2,"KACHERI"
"LOTIM", 15,"KALAPATA"
"LOTIRIR", 9,"NADUNGET"
"LOWER BUGONGI", 6,"KABALE NORTHERN"
"LOYARABOTH", 3,"TAPAC"
"LOYORO/NAPORE", 42,"KARENGA(NAPORE)"
"LOYOROIT", 5,"ALEREK"
"LUBA", 18,"RIGBO"
"LUBAALE", 37,"BUMASIKYE"
"LUBAGA", 6,"KIMAKA /MPUMUDDE"
"LUBANGO", 25,"MUTUMBA"
"LUBANI", 7,"BUTAGAYA"
"LUBAYA", 5,"BWANSWA"
"LUBBE", 5,"KAKIRI"
"LUBEMBE", 62,"MAZIMASA"
"LUBIMBIRI", 48,"NABINGOOLA"
"LUBIRA", 7,"BUYANGA"
"LUBIRI", 39,"KYANKWANZI"
"LUBONGO", 16,"NGOGWE"
"LUBUGUMU", 3,"BUWAMA"
"LUBULO", 9,"GADUMIRE"
"LUBUMBO", 32,"NKOOKO"
"LUBYA", 2,"RUBAGA DIVISION"
"LUDARA", 74,"ODRAVU"
"LUFE", 13,"MANIBE"
"LUGAAGA", 7,"KABULASOKE"
"LUGALA", 17,"SSI"
"LUGALI", 25,"NGANDO"
"LUGBARI", 22,"ODUPI"
"LUGEYE WARD", 34,"KAKIRI TOWN COUNCIL"
"LUGINGI", 42,"KITUMBI"
"LUGO", 17,"KYAMBOGO/BUSUKUMA"
"LUGOBA", 27,"SSI"
"LUGOLOLE", 4,"BAITAMBOGWE"
"LUGUNGUDE", 16,"KIZIBA(MASULIITA)"
"LUGUSULU", 2,"LWEBITAKULI"
"LUGUZI", 29,"NAMAYUMBA"
"LUGWAR", 12,"AKWANG"
"LUGYO", 27,"MUDUMA"
"LUI", 16,"ODRAVU"
"LUJEHE WARD", 40,"BUTALEJA TOWN COUNCIL"
"LUJORO WARD", 33,"AMURU TOWN COUNCIL"
"LUJORONGOLE", 1,"LAKWANA"
"LUKACI", 31,"LAPUL"
"LUKEE", 26,"KOTOMOR"
"LUKERERE", 39,"KIZIBA"
"LUKONE", 25,"BAITAMBOGWE"
"LUKULI", 6,"MAKINDYE DIVISION"
"LUKUTUA WARD", 40,"YUMBE TOWN COUNCIL"
"LUKWANGA", 19,"WAKISO"
"LUKWANGOLE", 44,"PATONGO"
"LUKWIR", 17,"LALOGI"
"LUKWOR", 21,"ODEK"
"LULAGWE", 22,"MPUNGE"
"LULAMBA", 2,"BUFUMIRA"
"LULE WARD", 60,"SEMUTO TOWN COUNCIL"
"LULYAMBUZI", 21,"WANKOLE"
"LUMBUKU", 38,"BUSIU"
"LUMBUYE WARD", 36,"KALIRO TOWN COUNCIL"
"LUMINO", 6,"LUMINO"
"LUMULE", 3,"KITGUM MATIDI"
"LUNA WARD", 30,"PADER TOWN COUNCIL"
"LUNGUJJA", 3,"RUBAGA DIVISION"
"LUNYANJA", 5,"BUSAMUZI"
"LUNYO", 9,"LUNYO"
"LUNYOLYA", 13,"KALAGALA"
"LUPADA", 20,"NABOA"
"LURUJO", 22,"LOBULE"
"LURUNU", 12,"MIDIA"
"LUSAANA WARD", 19,"KALUNGU TOWN COUNCIL"
"LUSABA", 43,"KASSANDA"
"LUSAGALI", 71,"BUGITIMWA"
"LUSAMENTA", 39,"BUBYANGU"
"LUSANGO", 6,"BUKULULA"
"LUSANJA", 9,"BULERA"
"LUSASA/KALUNGI", 14,"BUKULULA"
"LUSASO", 72,"NAMISUNI"
"LUSENKE", 3,"BUSAANA"
"LUSIBA", 23,"KIGANDO"
"LUTEETE", 44,"KIKAMULO"
"LUTOLO", 19,"BANDA"
"LUTOME", 29,"LIRA-PALWO"
"LUTTISI", 30,"NAMAYUMBA"
"LUTUNKU", 6,"MANYOGASEKA"
"LUUFU", 9,"NAIRAMBI"
"LUVU", 45,"DADAMU"
"LUWA TOWN BOARD", 81,"MUKOTO"
"LUWAFU", 7,"MAKINDYE DIVISION"
"LUWALA", 5,"KAMMENGO"
"LUWAWU", 17,"MULAGI"
"LUWAYO", 7,"KAWOLO"
"LUWERO CENTRAL WARD", 19,"LUWEERO TOWN COUNCIL"
"LUWERO SOUTH EAST WARD", 20,"LUWEERO TOWN COUNCIL"
"LUWERO WEST WARD", 21,"LUWEERO TOWN COUNCIL"
"LUWOKO", 9,"BUWUNGA"
"LUWUNGA", 15,"KITUNTU"
"LUWUUNA", 26,"GAYAZA"
"LUZINGA", 22,"WANKOLE"
"LUZIRA", 9,"NAKAWA DIVISION"
"LUZIRA PRISONS", 10,"NAKAWA DIVISION"
"LUZZI", 73,"SISIYI"
"LWABAGABO", 51,"BAGEZZA"
"LWABAKOOBA", 16,"KAGAMBA (BUYAMBA)"
"LWABAZA", 44,"KALWANA"
"LWABOBA", 39,"BUMASIKYE"
"LWAGGWA/KIBAANGA", 6,"KAMMENGO"
"LWAJJE", 7,"BWEEMA"
"LWAKALOLO", 12,"DDWANIRO"
"LWAKHAKHA WARD", 45,"LWAKHAKHA TOWN COUNCIL"
"LWAKI", 36,"WAIBUGA"
"LWAKONGE", 6,"DDWANIRO"
"LWALA", 35,"ALITO"
"LWAMATA", 26,"LWAMATA"
"LWAMBA", 28,"KIRUMBA"
"LWAMBOGO", 53,"BUNGOKHO"
"LWAMPANGA", 16,"LWAMPANGA"
"LWANGA", 7,"KACHEERA"
"LWANGA WARD", 19,"MPIGI TOWN COUNCIL"
"LWANGOSIA", 13,"BUYINJA"
"LWANIKA", 27,"NABUKALU"
"LWANJUSI", 32,"BUSUKUYA"
"LWANKONI", 12,"LWANKONI"
"LWANSAMA", 18,"WATTUBA"
"LWANYAMA", 9,"KISOZI"
"LWASSO", 4,"LWASSO"
"LWATAMA", 15,"TIRINYI"
"LWEBISANJA", 6,"KYANKWANZI"
"LWEBISIRIZA WARD", 7,"BUTEMBA TOWN COUNCIL"
"LWEBITAKULI", 3,"LWEBITAKULI"
"LWEGULA", 27,"KASAMBYA"
"LWEMIBU", 2,"LWEMIYAGA"
"LWEMIGANDA", 41,"KYANKWANZI"
"LWEMWEDDE", 17,"KIZIBA(MASULIITA)"
"LWENGO WARD", 10,"LWENGO TOWN COUNCIL"
"LWENSANKALA", 3,"LWEMIYAGA"
"LWENTALE", 10,"LUGUSULU"
"LWENTALE WARD", 11,"KYAZANGA TOWN COUNCIL"
"LWERU WARD", 7,"BUIKWE TOWN COUNCIL"
"LWOMOLO", 3,"KOOME ISLANDS"
"LWONGON", 51,"KABEI"
"LYAKAJURA", 19,"MPUMUDDE"
"LYAKIBIRIIZI", 5,"KYAZANGA"
"LYAKIREMA", 26,"NYAKIYUMBU"
"LYAKISANA", 8,"KACHEERA"
"LYAMA", 21,"BULANGIRA"
"LYAMABWA", 13,"KISOMORO"
"MAABA", 5,"BUBIITA"
"MAAJI", 23,"UKUSIJONI"
"MAALO", 62,"MUKOTO"
"MAASAZA WARD", 20,"KIBAALE TOWN COUNCIL"
"MABAALE", 35,"NYANTUNGO"
"MABALE", 24,"NKOMA"
"MABANDA", 18,"KIBIBI"
"MABANGA", 11,"KEBISONI"
"MABARE", 13,"MASHERUKA"
"MABERE", 19,"KASITU"
"MABINDO", 11,"MIJWALA"
"MABIRA", 41,"RWANYAMAHEMBE"
"MABONA", 12,"RUKIRI"
"MABONA WARD", 12,"ISINGIRO TOWN COUNCIL"
"MABONO", 75,"BUMAYOKA"
"MABUGU", 75,"BULUGANYA"
"MABUNGO", 14,"NYARUSIZA"
"MABUYE", 7,"BUKULULA"
"MACHOLI WARD", 2,"BUDAKA TOWN COUNCIL"
"MACUNCU", 12,"KINONI"
"MADDU", 26,"MADDU"
"MADEGE", 40,"BUBYANGU"
"MADERA WARD", 7,"NORTHERN"
"MADI-KILOCH", 22,"PADIBE WEST"
"MADOCH", 21,"MUKURA"
"MADOWA", 14,"BUSWALE"
"MADUGA", 14,"GIMARA"
"MAFUBIRA", 13,"MAFUBIRA"
"MAFUDU", 18,"BUKHULO"
"MAFUGA", 22,"RUTENGA"
"MAGABI", 15,"KIBANDA"
"MAGADA", 9,"IMANYIRO"
"MAGALA", 28,"MUDUMA"
"MAGALE TOWN BOARD", 63,"MAGALE"
"MAGAMAGA", 16,"BUWENGE"
"MAGAMAGA TOWN BOARD", 6,"WAIRASA"
"MAGAMBO", 15,"MAGAMBO"
"MAGANJO", 21,"NABWERU"
"MAGEZI KIZUNGU WARD", 16,"LUKAYA TOWN COUNCIL"
"MAGGWA", 2,"JINJA CENTRAL"
"MAGIGYE", 18,"KYAMBOGO/BUSUKUMA"
"MAGOGGO", 7,"KAKIRI"
"MAGOGO", 9,"NAWANYINGI"
"MAGOLA", 1,"MAGOLA"
"MAGOMA", 12,"KIKAMULO"
"MAGONDO", 7,"BURUNGA"
"MAGONGA", 18,"MALANGALA"
"MAGOOLA", 8,"BUWUNGA"
"MAGORO", 13,"MAGORO"
"MAGYO", 10,"NAIRAMBI"
"MAGYO WARD", 14,"BUVUMA TOWN COUNCIL"
"MAHANGO", 16,"MAHANGO"
"MAHEMPE WARD", 54,"SIRONKO TOWN COUNCIL"
"MAHWIZI", 49,"MUTARA"
"MAHYORO", 10,"MAHYORO"
"MAIKA", 50,"BUKALASI"
"MAINA", 15,"MPUNGWE"
"MAIRIRWE", 2,"BWIKARA"
"MAIZIMASA", 8,"KABWANGASI"
"MAJANJI", 7,"MAJANJI"
"MAJENGO WARD", 30,"BUSEMBATIA TOWN COUNCIL"
"MAJUMBA", 26,"RWEBISENGO"
"MAKANDWA", 20,"MAKUUTU"
"MAKANGA WARD", 38,"BUYENDE TOWN COUNCIL"
"MAKENYA", 63,"BUNABWANA"
"MAKERERE I", 7,"KAWEMPE DIVISION"
"MAKERERE II", 8,"KAWEMPE DIVISION"
"MAKERERE III", 9,"KAWEMPE DIVISION"
"MAKHONGE", 18,"BUKIABI"
"MAKINDYE I", 8,"MAKINDYE DIVISION"
"MAKINDYE II", 9,"MAKINDYE DIVISION"
"MAKO", 5,"KASANJE"
"MAKOKA", 23,"NAMWENDWA"
"MAKOKOTO", 6,"MAKOKOTO"
"MAKOMA", 31,"BULIDHA"
"MAKONDO", 3,"NDAGWE"
"MAKONZI", 17,"BUKAKATA"
"MAKOOLE", 4,"LWEMIYAGA"
"MAKUKUBA", 11,"NABBALE"
"MAKUKUULU", 18,"KITANDA"
"MAKULUBITA", 12,"MAKULUBITA"
"MAKUNYA", 27,"MAGALE"
"MAKUTANO", 37,"MUKOTO"
"MAKUUKUULU", 13,"BUTOLOOGO"
"MAKUUTU", 21,"MAKUUTU"
"MALABA WARD", 5,"MALABA TOWN COUNCIL"
"MALANGHA", 51,"BUSABI"
"MALEKA", 20,"KIGANDALO"
"MALEKU", 14,"KIBINGE"
"MALELE", 13,"KYEGONZA"
"MALENGA WARD", 28,"KOBOKO TOWN COUNCIL"
"MALERA", 24,"MALERA"
"MALERE", 3,"BIGULI"
"MALIMA", 29,"MUDUMA"
"MALINDI", 13,"WAKISI"
"MALIRI", 8,"MERIKIT"
"MALOMBA", 20,"KASITU"
"MALONGO", 6,"MALONGO"
"MALONGWE", 8,"BUIKWE"
"MALUKHU", 1,"INDUSTRIAL BOROUGH"
"MALUNGI", 95,"MASIRA"
"MAMBA", 14,"KYEGONZA"
"MAMBUGU WARD", 40,"KAGADI TOWN COUNCIL"
"MAMPONGYA", 26,"BUBUKWANGA"
"MANAGO", 29,"RHINO CAMP"
"MANDWA WARD", 10,"KAMULI TOWN COUNCIL"
"MANGO", 11,"BUYENDE"
"MANYAMA", 7,"MATEETE"
"MANYAMYE", 39,"BUSABI"
"MANYOGASEKA", 45,"KASSANDA"
"MARAJU", 29,"URIAMA"
"MARALE", 24,"BUKASAKYA"
"MARINDI", 18,"PACHARA"
"MARINY", 32,"KASEREM"
"MARKET WARD", 23,"SSEMBABULE TOWN COUNCIL"
"MASAAKA", 32,"NAMABYA"
"MASABA", 2,"INDUSTRIAL BOROUGH"
"MASAFU", 27,"MASAFU"
"MASAJJA", 4,"MAKINDYE"
"MASAKA", 20,"NARWEYO"
"MASAKA TOWN BOARD", 69,"BUSUKUYA"
"MASAKA WARD", 40,"KAMWENGE TOWN COUNCIL"
"MASALOA", 5,"LEFORI"
"MASANGHE", 38,"BUDUMBA"
"MASERUKA", 34,"MPENJA"
"MASESE", 3,"WALUKUBA/MASESE"
"MASHAKU", 22,"NYAMIRAMA"
"MASHERUKA", 14,"MASHERUKA"
"MASHONGA", 9,"KYAMUHUNGA"
"MASINYA", 25,"MASINYA"
"MASITA", 34,"NANKOMA"
"MASODDE", 19,"WATTUBA"
"MASOLYA", 23,"JAGUZI"
"MASOOLI", 12,"NANGABO"
"MASULIITA", 18,"KIZIBA(MASULIITA)"
"MASYA", 27,"NYAKAGYEME"
"MASYORO", 18,"KYANGYENYI"
"MATAGI", 8,"BUKOMERO"
"MATAISA", 9,"BUBUKWANGA"
"MATALE", 13,"KALISIZO"
"MATANGA", 13,"MUKUNGWE"
"MATEETE", 16,"MATEETE"
"MATEETE CENTRAL WARD", 27,"MATEETE TOWN COUNCIL"
"MATEETE WEST WARD", 26,"MATEETE TOWN COUNCIL"
"MATENGE", 74,"BUKUSU"
"MATIMBEI", 28,"SUAM"
"MATIRI", 13,"KIHUURA"
"MATONGO", 9,"KABULASOKE"
"MATOVU", 32,"NANKOMA"
"MATUGGA", 6,"GOMBE"
"MATUWA", 71,"BUSHIYI"
"MAUMU", 3,"BUSAKIRA"
"MAUNDO", 20,"NAGONGERA"
"MAUTA", 10,"BUKATUBE"
"MAWALE", 13,"MAKULUBITA"
"MAWANGA", 36,"BUWUNGA"
"MAWERO", 9,"BUTEBA"
"MAWOITO WARD", 8,"KAKIRA TOWN COUNCIL"
"MAWOTTO", 9,"NAJJA"
"MAWUKI", 8,"KABULASOKE"
"MAYA", 7,"NSANGI(MUKONO)"
"MAYAK", 34,"TULEL"
"MAYANGA", 9,"MAYANGA"
"MAYANJA", 5,"KAKUUTO"
"MAYENGO", 7,"KAMUGANGUZI"
"MAYENZE WARD", 23,"MANAFWA TOWN COUNCIL"
"MAYIRIKITI", 46,"KALWANA"
"MAYIRINYA", 10,"BUKABOOLI"
"MAYIYI", 77,"BUGINYANYA"
"MAYUGE", 12,"BUDHAYA"
"MAZIBA WARD", 20,"MPIGI TOWN COUNCIL"
"MAZIMASA", 63,"MAZIMASA"
"MAZINGA", 8,"BUWUNGA"
"MAZINGA WARD", 5,"NYAKABIRIZI DIVISION"
"MAZUBA", 20,"MAGADA"
"MAZZI", 20,"KAMIRA"
"MBAALE", 12,"IMANYIRO"
"MBABA", 16,"KAZO"
"MBALE", 4,"BUFUNJO"
"MBARAKA", 3,"AYIVUNI"
"MBARO EAST", 23,"NYARAVUR"
"MBARO WEST", 43,"ATEGO"
"MBATA", 35,"BWESUMBU"
"MBAYA", 72,"BUTANDIGA"
"MBAZZI", 30,"MUDUMA"
"MBEHENYI", 13,"MASABA"
"MBIGI", 78,"SIMU"
"MBIGI I", 96,"MASIRA"
"MBIRABIRA", 19,"BUKATUBE"
"MBIRIIZI", 7,"KITUMBI"
"MBIRIZI", 4,"LWENGO"
"MBIZINYA", 4,"BUWAMA"
"MBOGO", 10,"KANONI"
"MBOIRA", 3,"KIGUMBA"
"MBUGA", 2,"NYAKINAMA"
"MBULA", 7,"PETTA"
"MBULAMUTI", 17,"MBULAMUTI"
"MBUNGA", 15,"KILEMBE"
"MBUYA I", 11,"NAKAWA DIVISION"
"MBUYA II", 12,"NAKAWA DIVISION"
"MECHU", 75,"KURU"
"MEDE", 19,"PALARO"
"MEDENGA", 76,"MIDIGO"
"MELIADERI", 31,"PAKELE"
"MELIJO", 42,"PAKELE"
"MELLA", 6,"MELLA"
"MENDE", 20,"MENDE"
"MENGO", 14,"KAMPALA CENTRAL DIVISION"
"MENGO WARD", 26,"KOBOKO TOWN COUNCIL"
"MENGYA", 53,"BENET"
"MERIKIT", 9,"MERIKIT"
"MEROBA", 77,"KULULU"
"MEROK", 18,"KATINE"
"METINO", 13,"ABUKU"
"MEUS", 67,"KALAPATA"
"MGBERE", 9,"DZAIPI"
"MICHU", 16,"OLUVU"
"MICU", 14,"AROI"
"MIDIA", 14,"MIDIA"
"MIFUMI", 2,"KIREWA"
"MIFUNYA", 19,"NAKASEKE"
"MIGADDE", 25,"KATIKAMU"
"MIGAMBA", 16,"KITUNTU"
"MIGINA", 6,"KAGANGO"
"MIGINGYE", 20,"SEMUTO"
"MIGO", 32,"MIDIGO"
"MIGONGWE", 7,"KAKABARA"
"MIGYERA", 26,"NYAKITUNDA"
"MIGYERA T.B.", 18,"NABISWERA"
"MIJALE", 79,"LODONGA"
"MIJIKITA", 80,"KERWA"
"MIJUMWA", 42,"WAKYATO"
"MIJUNWA", 33,"KIYUNI"
"MIKOMBE", 27,"KIRIKA"
"MINANI", 23,"NAMALEMBA"
"MINIKI", 24,"DZAIPI"
"MINZIRO", 21,"KYEBE"
"MIRAMA", 30,"RUGANDO"
"MIRAMBI", 19,"MIRAMBI"
"MIRAMBIRO", 34,"RUSHASHA"
"MIRARIKYE", 49,"KIRUGU"
"MIROI", 23,"KOLIR"
"MIRONGO", 11,"KASHARE"
"MISAGO", 4,"BUTEMBA"
"MISANDIKA WARD", 40,"KYENJOJO TOWN COUNCIL"
"MISANGA", 4,"BBAALE"
"MISEEBE", 7,"BULERA"
"MISERU", 27,"KIDERA"
"MISHENYI", 18,"RUGYEYO"
"MISIGI", 26,"MAANYI"
"MISINDYE WARD", 2,"GOMA DIVISION"
"MISOLI", 23,"WAIRASA"
"MITANDI", 20,"KATEEBWA"
"MITE", 5,"ADUMI"
"MITEETE", 8,"MATEETE"
"MITI", 14,"KALISIZO"
"MITIGYERA", 19,"KITANDA"
"MITIMA", 17,"LUGUSULU"
"MITOMA", 9,"BUGAAKI"
"MITOOZO", 32,"KASHARE"
"MITUKULA WARD", 30,"KYOTERA TOWN COUNCIL"
"MITWETWE", 19,"KIBIBI"
"MITYEBIRI", 10,"KASASA"
"MMANZE", 19,"KIZIBA(MASULIITA)"
"MOCHA", 9,"MIDIGO"
"MOGOTH", 13,"RUPA"
"MOJU", 81,"ODRAVU"
"MOKOYON", 8,"KAMET"
"MOLI", 17,"ODRAVU"
"MOLO", 10,"MOLO"
"MOLOKACHOMO", 11,"KABWERI"
"MONODU", 45,"KULUBA"
"MOONI", 11,"NAMBALE"
"MOOYA", 3,"KITURA"
"MORIKISWA", 16,"KISOKO"
"MORON", 70,"KAPTANYA"
"MOROTO", 19,"KALAPATA"
"MORUAJORE", 16,"NAMALU"
"MORUANGIBUIN", 14,"NABILATUK"
"MORUAPESUR WARD", 4,"EASTERN"
"MORUINERA", 19,"ORUNGO"
"MORUITA", 34,"NYERO"
"MORUKAKISE", 23,"MUKURA"
"MORUKATIPE", 15,"OSUKURU"
"MORUKEBU", 20,"KWAPA"
"MORUKOKUME", 28,"AGULE"
"MORUKORI", 16,"KALAPATA"
"MORULEM", 56,"KAABONG EAST"
"MORULINGA", 19,"MATANY"
"MORUNGATUNY", 20,"MORUNGATUNY"
"MORUNYANG", 18,"KALAPATA"
"MORUONGOR", 13,"LOTOME"
"MORUPEDED", 75,"ONGINO"
"MOWLEM WARD", 23,"HIMA TOWN COUNCIL"
"MOYOK", 10,"MOYOK"
"MPAKAWERO WARD", 6,"BOMBO TOWN COUNCIL"
"MPAKITONI", 3,"BULOPA"
"MPAMBA", 19,"KYENZIGE"
"MPANDE (KISEWUZI)", 10,"IVUKULA"
"MPANGA", 10,"KAHUNGE"
"MPARA TOWN BOARD", 34,"MPARA"
"MPARO", 22,"RWAMUCUCU"
"MPASANA", 24,"MPASAANA"
"MPASHA", 18,"RUKIRI"
"MPATTA", 15,"MPATTA"
"MPERERWE", 9,"KAWEMPE DIVISION"
"MPIRIGWA", 24,"NAMUNGO"
"MPOGO", 19,"BUKHULO"
"MPOLOGOMA", 5,"BAMUNANIKA"
"MPOMA", 9,"NAMA"
"MPONDWE WARD", 5,"MPONDWE/LHUBIRIHA TOWN COUNCIL"
"MPONGI", 40,"PUTI-PUTI"
"MPONGO", 13,"BBANDA"
"MPUMIRO", 34,"BULANGE"
"MPUMUDDE", 4,"KIMAKA /MPUMUDDE"
"MPUNGA WARD", 29,"WAKISO TOWN COUNCIL"
"MPUNGE", 16,"MPUNGE"
"MPUNGU", 12,"HAMURWA"
"MPWEDDE", 21,"KAASANGOMBE"
"MUANDA", 40,"BUMASIKYE"
"MUBAKO", 21,"NGWEDO"
"MUBANDA", 32,"RYERU"
"MUBEMBE", 4,"KOOME ISLANDS"
"MUBUKU", 17,"MALIBA"
"MUGANDU", 19,"RUBAYA"
"MUGANZA", 4,"CHAHI"
"MUGARAMA", 29,"MUGARAMA"
"MUGARUSYA", 42,"BUBAARE"
"MUGENYA", 37,"GWERI"
"MUGGE", 21,"NKOZI"
"MUGGI", 3,"MPUNGWE"
"MUGI", 5,"CIFORO"
"MUGITI", 15,"MUGITI"
"MUGOGO", 33,"RYERU"
"MUGOJU", 82,"ODRAVU"
"MUGOLODDE", 28,"KIGANDO"
"MUGOMA", 49,"NYABUHARWA"
"MUGOMBA", 27,"MPATTA"
"MUGONGO", 5,"BBAALE"
"MUGULU", 26,"BUSOLWE"
"MUGUNGULU", 14,"BAGEZZA"
"MUGYENZA", 25,"MPEEFU"
"MUGYERA", 6,"BUFUNDI"
"MUHAMBO", 4,"BUGOYE"
"MUHANGA WARD", 4,"MUHANGA TOWN COUNCIL"
"MUHINDI", 27,"NYAKIYUMBU"
"MUHINDURA", 8,"KANABA"
"MUHITO", 6,"KITAGATA"
"MUHOKYA", 29,"MUHOKYA"
"MUHUMUZA", 30,"BUHUHIRA"
"MUIMET", 3,"BUKWA"
"MUJUNJU", 10,"KIBIITO"
"MUJUNZA", 46,"NSAMBYA"
"MUKALE", 3,"PAKWACH"
"MUKARANGYE WARD", 26,"KATUNA TOWN COUNCIL"
"MUKHUBU", 14,"WANALE BOROUGH"
"MUKIMBA", 28,"RWEBISENGO"
"MUKO WARD", 33,"WESTERN DIVISION"
"MUKOKO", 8,"BUKULULA"
"MUKONGORO", 27,"MUKONGORO"
"MUKONI", 11,"NGOMA"
"MUKONO", 5,"KAYONZA"
"MUKUJU", 26,"MUKUJU"
"MUKUNYU", 5,"BUTIITI"
"MUKURA", 22,"MUKURA"
"MULABANA", 9,"BUJUMBA"
"MULAGI", 6,"BUSABA"
"MULAGO I", 10,"KAWEMPE DIVISION"
"MULAGO II", 11,"KAWEMPE DIVISION"
"MULAGO III", 12,"KAWEMPE DIVISION"
"MULAJJE WARD", 22,"NKOKONJERU TOWN COUNCIL"
"MULAMBA WARD", 11,"KAMULI TOWN COUNCIL"
"MULANDA", 4,"MULANDA"
"MULANDU", 54,"BUTALEJA"
"MULANGA", 44,"BUSABA"
"MULINGILIRE", 5,"BAITAMBOGWE"
"MULONZI", 23,"NABISWERA"
"MULUKA I", 3,"MAKERERE UNIVERSITY"
"MULUKA II", 4,"MAKERERE UNIVERSITY"
"MULUKA III", 5,"MAKERERE UNIVERSITY"
"MULUKA IV", 6,"MAKERERE UNIVERSITY"
"MULUMBE", 83,"MIDIGO"
"MULUNGITANWA", 22,"BUBANDI"
"MULUNGWA", 54,"BENET"
"MULYAZAWO WARD", 16,"LWENGO TOWN COUNCIL"
"MUNARYA", 21,"MUNARYA"
"MUNDADDE", 8,"KITUMBI"
"MUNDHEL", 47,"NYAPEA"
"MUNDINDI", 22,"BUSIME"
"MUNDRU", 17,"OLUFE"
"MUNGULA", 51,"ITIRIKWA"
"MUNTEME", 14,"KIZIRANFUMBI"
"MUNTU", 18,"MUNTU"
"MUNYONYI", 24,"KATANDA"
"MURA", 64,"WOL"
"MURAMA", 15,"NYAKISHENYI"
"MURAMBA", 10,"MURAMBA"
"MURAMBI", 23,"RWEIKINIRO"
"MUREMA", 4,"KASHUMBA"
"MURUSI", 3,"AKWORO"
"MUSA", 8,"KAMMENGO"
"MUSAALE", 26,"KATIKAMU"
"MUSAIJAMUKURU EAST", 18,"BUHIMBA"
"MUSAIJAMUKURU WEST", 7,"BUHIMBA"
"MUSANDAMA", 9,"NOMBE"
"MUSAS", 22,"KATIKEKILE"
"MUSENE", 23,"BUMALIMBA"
"MUSESE", 41,"BUSIU"
"MUSHANGA WARD", 32,"KABWOHE/ITENDERO TOWN COUNCIL"
"MUSHANJE", 10,"IKUMBA"
"MUSHASHA", 13,"BITSYA"
"MUSHUMBA", 16,"RYERU"
"MUSHUNGA", 26,"MITOOMA"
"MUSOZI", 23,"KIGANDA"
"MUSSI", 22,"LUGUSULU"
"MUSUBIRO", 5,"LWENGO"
"MUSUPO", 23,"KATIKEKILE"
"MUTERERE", 13,"MUTERERE"
"MUTERERE TOWN BOARD", 40,"MUTERERE"
"MUTETTEMA", 8,"KALANGAALO"
"MUTI", 50,"MUTARA"
